SongID,SongTitle,SongPopularity,ArtistA,ArtistAGenres,ArtistAPopularity,ArtistAFollowers,ArtistARelated,ArtistB,AtristBGenres,ArtistBPopularity,ArtistBFollowers,ArtistBRelated
360UM2DaiHZPRu0EsrOvMp,If We Ever Meet Again (Featuring Katy Perry),71,Timbaland,"['dance pop', 'hip hop', 'hip pop', 'pop', 'pop rap', 'urban contemporary']",80,2182182,"['Eve', 'Keri Hilson', 'will.i.am', 'Nicole Scherzinger', 'Far East Movement', 'Nelly Furtado', 'Kelly Rowland', 'Cassie', 'Christina Milian', 'Diddy', 'Missy Elliott', 'Tinie Tempah', 'Ciara', 'The Pussycat Dolls', 'Chingy', 'Fat Joe', 'Taio Cruz', 'Jay Sean', 'Fergie', 'Busta Rhymes']",Katy Perry,"['dance pop', 'pop', 'post-teen pop']",88,20689450,"['Selena Gomez & The Scene', 'Kelly Clarkson', 'Jessie J', 'Fergie', 'Miley Cyrus', 'The Pussycat Dolls', 'Gwen Stefani', 'Kesha', 'P!nk', 'Avril Lavigne', 'Demi Lovato', 'Selena Gomez', 'Fifth Harmony', 'Hannah Montana', 'Hilary Duff', 'Britney Spears', 'Glee Cast', 'Little Mix', 'Cher Lloyd', 'Carly Rae Jepsen']"
7HacCTm33hZYYN8DXpCYuG,I Like It,66,Enrique Iglesias,"['dance pop', 'latin', 'latin pop', 'mexican pop', 'pop']",80,10604180,"['Ricky Martin', 'Thalia', 'Chayanne', 'Cristian Castro', 'Luis Fonsi', 'Carlos Baute', 'Juanes', 'Kalimba', 'Aleks Syntek', 'Reyli Barba', 'Fey', 'Belinda', 'Alex Ubago', 'La Quinta Estacion', 'Camila', 'Kabah', 'Franco De Vita', 'Alejandra Guzman', 'Magneto', 'Ricardo Montaner']",Pitbull,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",86,9104539,"['Flo Rida', 'Taio Cruz', 'will.i.am', 'LMFAO', 'Sean Kingston', 'Jason Derulo', 'Far East Movement', 'B.o.B', 'Sean Paul', 'Black Eyed Peas', 'Timbaland', 'DJ Antoine', 'Kesha', 'Madcon', 'R.I.O.', 'Fergie', 'Mike Posner', 'Jennifer Lopez', 'Lil Jon', 'Juan Magán']"
6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),61,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70,2357458,"['OJ Da Juiceman', 'Travis Porter', 'Yo Gotti', 'Young Dro', 'DJ Drama', 'Rocko', 'Juicy J', 'Gorilla Zoe', 'Young Money', 'Yung Joc', 'Ace Hood', 'Roscoe Dash', 'Trinidad James', 'Soulja Boy', 'Birdman', 'Lil Scrappy', 'Bankroll Fresh', 'Webbie', 'Rick Ross', '2 Chainz']",Roscoe Dash,"['atl hip hop', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap']",65,212029,"['Travis Porter', 'Tha Joker', 'Yung L.A.', 'Rocko', 'Shawty Lo', 'Hurricane Chris', 'Dorrough Music', 'Young Dro', 'Gorilla Zoe', 'Waka Flocka Flame', 'OJ Da Juiceman', 'DJ Drama', 'Young Money', 'Yung Joc', 'Troop 41', 'Ca$h Out', 'Unk', 'Rich Kidz', 'D4L', 'Lil Scrappy']"
6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),61,Waka Flocka Flame,"['atl hip hop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",70,2357458,"['OJ Da Juiceman', 'Travis Porter', 'Yo Gotti', 'Young Dro', 'DJ Drama', 'Rocko', 'Juicy J', 'Gorilla Zoe', 'Young Money', 'Yung Joc', 'Ace Hood', 'Roscoe Dash', 'Trinidad James', 'Soulja Boy', 'Birdman', 'Lil Scrappy', 'Bankroll Fresh', 'Webbie', 'Rick Ross', '2 Chainz']",Wale,"['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",77,3504055,"['Rick Ross', 'DJ Drama', 'Fabolous', 'Big K.R.I.T.', 'Dom Kennedy', 'Young Money', 'Nipsey Hussle', 'The-Dream', 'BJ The Chicago Kid', 'Curren$y', 'Jim Jones', 'August Alsina', 'Ace Hood', 'K CAMP', 'Plies', '2 Chainz', 'Dave East', 'Yo Gotti', 'Bas', 'Big Sean']"
6GgPsuz0HEO0nrO2T0QhDv,No Hands (feat. Roscoe Dash & Wale),61,Roscoe Dash,"['atl hip hop', 'futuristic swag', 'pop rap', 'southern hip hop', 'trap']",65,212029,"['Travis Porter', 'Tha Joker', 'Yung L.A.', 'Rocko', 'Shawty Lo', 'Hurricane Chris', 'Dorrough Music', 'Young Dro', 'Gorilla Zoe', 'Waka Flocka Flame', 'OJ Da Juiceman', 'DJ Drama', 'Young Money', 'Yung Joc', 'Troop 41', 'Ca$h Out', 'Unk', 'Rich Kidz', 'D4L', 'Lil Scrappy']",Wale,"['hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",77,3504055,"['Rick Ross', 'DJ Drama', 'Fabolous', 'Big K.R.I.T.', 'Dom Kennedy', 'Young Money', 'Nipsey Hussle', 'The-Dream', 'BJ The Chicago Kid', 'Curren$y', 'Jim Jones', 'August Alsina', 'Ace Hood', 'K CAMP', 'Plies', '2 Chainz', 'Dave East', 'Yo Gotti', 'Bas', 'Big Sean']"
2IpGdrWvIZipmaxo1YRxw5,Bottoms Up (feat. Nicki Minaj),1,Trey Songz,"['dance pop', 'hip pop', 'pop', 'r&b', 'southern hip hop', 'trap', 'urban contemporary']",76,6408840,"['Mario', 'Pleasure P', 'J. Holiday', 'Jeremih', 'Pretty Ricky', 'Sammie', 'Marques Houston', 'Omarion', 'Bobby V.', 'Lloyd', 'The-Dream', 'DAY26', 'Jagged Edge', 'Ginuwine', 'Tyrese', 'Keyshia Cole', 'Lyfe Jennings', 'Avant', 'Jamie Foxx', 'Donell Jones']",Nicki Minaj,"['dance pop', 'hip pop', 'pop', 'pop rap', 'queens hip hop']",90,24174771,"['Normani', 'Kehlani', 'Iggy Azalea', 'Chloe x Halle', 'Rihanna', 'Victoria Monét', 'Ciara', 'Azealia Banks', 'Bhad Bhabie', 'Fergie', 'The Carters', 'Teyana Taylor', 'Pia Mia', 'Cardi B', 'Jeremih', 'SZA', 'BIA', 'Beyoncé', 'Keyshia Cole', 'Kash Doll']"
4TCL0qqKyqsMZml0G3M9IM,Telephone,72,Lady Gaga,"['art pop', 'dance pop', 'pop']",87,21178071,"['Carly Rae Jepsen', 'Miley Cyrus', 'Kesha', 'Lorde', 'Jessie J', 'Ellie Goulding', 'Kim Petras', 'Demi Lovato', 'Avril Lavigne', 'The Pussycat Dolls', 'Iggy Azalea', 'Sia', 'MARINA', 'Britney Spears', 'Selena Gomez', 'Katy Perry', 'Gwen Stefani', 'RuPaul', 'Allie X', 'Fergie']",Beyoncé,"['dance pop', 'pop', 'r&b']",87,30424418,"['The Carters', 'Kelly Rowland', 'Jennifer Lopez', 'Solange', 'Chloe x Halle', 'The Pussycat Dolls', 'Tinashe', 'JoJo', ""Destiny's Child"", 'Fergie', 'Ciara', 'Keyshia Cole', 'Alicia Keys', 'Rihanna', 'Brandy', 'Jazmine Sullivan', 'Normani', 'Jordin Sparks', 'Kehlani', 'Aaliyah']"
3iL2l5gUqyPS6vDwJFgJTR,BedRock,75,Young Money,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",68,2330142,"['Yung Joc', 'David Banner', 'Gorilla Zoe', 'DJ Drama', 'Yo Gotti', 'Dem Franchize Boyz', 'Travis Porter', 'Mike Jones', 'Hurricane Chris', 'Birdman', 'Lil Scrappy', 'Young Dro', 'Waka Flocka Flame', 'Rocko', 'Ace Hood', 'Soulja Boy', 'Gudda Gudda', 'Plies', 'Rick Ross', 'Trick Daddy']",Lloyd,"['dance pop', 'pop', 'pop rap', 'r&b', 'southern hip hop', 'urban contemporary']",72,1849115,"['Pleasure P', 'J. Holiday', 'Pretty Ricky', 'Mario', 'Marques Houston', 'Sammie', 'Bobby V.', 'The-Dream', 'Omarion', 'Ginuwine', 'Jagged Edge', 'Trey Songz', 'DAY26', 'Tyrese', 'Avant', 'Lyfe Jennings', 'Keyshia Cole', 'Jamie Foxx', 'Donell Jones', 'Case']"
5uHYcK0nbEYgRaFTY5BqnP,Magic (feat. Rivers Cuomo),69,B.o.B,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",76,1942378,"['Young Money', 'T.I.', 'Gym Class Heroes', 'New Boyz', 'Chiddy Bang', 'Lupe Fiasco', 'Mike Posner', 'Sammy Adams', 'Sean Kingston', 'Waka Flocka Flame', 'Kid Ink', 'Bad Meets Evil', 'Hoodie Allen', 'Futuristic', 'Gorilla Zoe', 'Far East Movement', 'Sage The Gemini', 'Kevin Rudolf', 'Iyaz', 'Wiz Khalifa']",Rivers Cuomo,['alternative rock'],62,31950,"['The Rentals', 'Ozma', 'Superdrag', 'Harvey Danger', 'Fountains Of Wayne', 'that dog.', 'Weezer', 'Ben Kweller', 'The Special Goodness', 'Pavement', 'Ben Folds Five', 'The Relationship', 'Grandaddy', 'Built To Spill', 'The Apples In Stereo', 'Guided By Voices', 'Plumtree', 'Neutral Milk Hotel', 'Scott & Rivers', 'Heatmiser']"
2gIwPaocbvc5eHqnACgV3Z,Danza Kuduro (feat. Don Omar),1,Lucenzo,"['francoton', 'french pop', 'reggaeton']",71,114326,"[""Keen' V"", 'Collectif Métissé', 'RIDSA', 'Colonel Reyel', ""Dj Mam's"", 'Magic System', 'Souf', 'M. Pokora', 'T Garcia', 'Léa Castel', 'Sound Of Legend', 'Logobi GT', 'Were-vana', 'Amel Bent', 'TAL', 'Jessy Matador', 'Zaho', 'Bebew', 'Dj Leska', 'Kendji Girac']",Don Omar,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino']",84,6669138,"['De La Ghetto', 'Alexis y Fido', 'Tego Calderon', 'Tony Dize', 'Trebol Clan', 'Luny Tunes', 'Jowell & Randy', 'Tito ""El Bambino""', 'Zion & Lennox', 'Ivy Queen', 'Ñejo', 'Zion', 'Wisin', 'Nicky Jam', 'Wisin & Yandel', 'DJ Nelson', 'Yandel', 'Arcangel', 'Baby Rasta & Gringo', 'Angel Y Khriz']"
17tDv8WA8IhqE8qzuQn707,My First Kiss (feat. Ke$ha),66,3OH!3,"['dance pop', 'electropowerpop', 'modern rock', 'pop punk', 'pop rap']",68,839335,"['Metro Station', 'Breathe Carolina', 'The Ready Set', 'Never Shout Never', 'Cobra Starship', 'Millionaires', 'Forever The Sickest Kids', 'Hot Chelle Rae', 'Gym Class Heroes', 'Cute Is What We Aim For', 'Anarbor', 'The Maine', 'Brokencyde', 'Boys Like Girls', 'Jeffree Star', 'The Summer Set', 'We The Kings', 'The Cab', 'Mayday Parade', 'All Time Low']",Kesha,"['dance pop', 'electropop', 'pop', 'post-teen pop']",81,7005979,"['Avril Lavigne', 'Carly Rae Jepsen', 'Cher Lloyd', 'Fergie', 'Selena Gomez & The Scene', 'The Veronicas', 'Aly & AJ', '3OH!3', 'Jessie J', 'Natalia Kills', 'Iggy Azalea', 'will.i.am', 'The Pussycat Dolls', 'Demi Lovato', 'Cobra Starship', 'Gwen Stefani', 'Miley Cyrus', 'Sean Kingston', 'Britney Spears', 'Adam Lambert']"
6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),72,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']",Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85,6479550,"['Kid Ink', 'Young Money', 'Travis Porter', 'French Montana', 'Ace Hood', 'DJ Khaled', 'Big Sean', 'Wiz Khalifa', 'Waka Flocka Flame', '2 Chainz', 'Ty Dolla $ign', 'Jeremih', 'Yo Gotti', 'Juicy J', 'T-Pain', 'Tory Lanez', 'Soulja Boy', 'YG', 'Sage The Gemini', 'Wale']"
6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),72,Chris Brown,"['dance pop', 'pop', 'pop rap', 'r&b', 'rap']",90,15446221,"['Mario', 'Trey Songz', 'Jeremih', 'Omarion', 'T-Pain', 'Ne-Yo', 'Pretty Ricky', 'Usher', 'The-Dream', 'August Alsina', 'Bow Wow', 'Keyshia Cole', 'Lloyd', 'Jay Sean', 'Jacquees', 'Ciara', 'Kid Ink', 'Ty Dolla $ign', 'Eric Bellinger', 'Wale']",Kevin McCall,[],58,26334,"['Verse Simmonds', 'J. Valentine', 'Jacob Latimore', 'Chrishan', 'Masspike Miles', 'Rico Love', 'Willie Taylor', 'Chris Echols', 'Mishon', 'Hamilton Park', 'Pleasure P', 'K-Young', 'Sterling Simms', 'TeeFLii', 'Sammie', 'DAY26', 'Bobby V.', 'TGT', 'Marques Houston', 'Diggy']"
6wN4nT2qy3MQc098yL3Eu9,Deuces (feat. Tyga & Kevin McCall),72,Tyga,"['dance pop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",85,6479550,"['Kid Ink', 'Young Money', 'Travis Porter', 'French Montana', 'Ace Hood', 'DJ Khaled', 'Big Sean', 'Wiz Khalifa', 'Waka Flocka Flame', '2 Chainz', 'Ty Dolla $ign', 'Jeremih', 'Yo Gotti', 'Juicy J', 'T-Pain', 'Tory Lanez', 'Soulja Boy', 'YG', 'Sage The Gemini', 'Wale']",Kevin McCall,[],58,26334,"['Verse Simmonds', 'J. Valentine', 'Jacob Latimore', 'Chrishan', 'Masspike Miles', 'Rico Love', 'Willie Taylor', 'Chris Echols', 'Mishon', 'Hamilton Park', 'Pleasure P', 'K-Young', 'Sterling Simms', 'TeeFLii', 'Sammie', 'DAY26', 'Bobby V.', 'TGT', 'Marques Houston', 'Diggy']"
1CuzzAbJ4q28V5JOLCzQVp,Starstrukk,53,3OH!3,"['dance pop', 'electropowerpop', 'modern rock', 'pop punk', 'pop rap']",68,839335,"['Metro Station', 'Breathe Carolina', 'The Ready Set', 'Never Shout Never', 'Cobra Starship', 'Millionaires', 'Forever The Sickest Kids', 'Hot Chelle Rae', 'Gym Class Heroes', 'Cute Is What We Aim For', 'Anarbor', 'The Maine', 'Brokencyde', 'Boys Like Girls', 'Jeffree Star', 'The Summer Set', 'We The Kings', 'The Cab', 'Mayday Parade', 'All Time Low']",Katy Perry,"['dance pop', 'pop', 'post-teen pop']",88,20689450,"['Selena Gomez & The Scene', 'Kelly Clarkson', 'Jessie J', 'Fergie', 'Miley Cyrus', 'The Pussycat Dolls', 'Gwen Stefani', 'Kesha', 'P!nk', 'Avril Lavigne', 'Demi Lovato', 'Selena Gomez', 'Fifth Harmony', 'Hannah Montana', 'Hilary Duff', 'Britney Spears', 'Glee Cast', 'Little Mix', 'Cher Lloyd', 'Carly Rae Jepsen']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,7145157,"['Young Money', 'Rick Ross', 'DJ Drama', 'Yo Gotti', 'Birdman', 'Ace Hood', 'Fabolous', 'T.I.', 'French Montana', 'Kid Ink', 'Plies', 'Jeezy', 'T-Pain', 'Wale', '2 Chainz', 'Waka Flocka Flame', 'Meek Mill', 'Tyga', 'Gucci Mane', 'Ty Dolla $ign']",Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,2328307,"['Ying Yang Twins', 'David Banner', 'Trick Daddy', 'Chingy', 'Big Tymers', 'Mike Jones', 'Twista', 'Mystikal', 'Petey Pablo', 'Yung Joc', 'JUVENILE', 'Dem Franchize Boyz', 'Birdman', 'Lil Jon & The East Side Boyz', 'Young Buck', 'Young Money', 'Plies', 'Lil Scrappy', 'Gorilla Zoe', 'Fabolous']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,7145157,"['Young Money', 'Rick Ross', 'DJ Drama', 'Yo Gotti', 'Birdman', 'Ace Hood', 'Fabolous', 'T.I.', 'French Montana', 'Kid Ink', 'Plies', 'Jeezy', 'T-Pain', 'Wale', '2 Chainz', 'Waka Flocka Flame', 'Meek Mill', 'Tyga', 'Gucci Mane', 'Ty Dolla $ign']",T-Pain,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",81,3686634,"['Baby Bash', 'Young Money', 'Pretty Ricky', 'Trey Songz', 'Jeremih', 'Plies', 'Chingy', 'Mario', 'Bow Wow', 'The-Dream', 'Omarion', 'Fabolous', 'Pleasure P', 'New Boyz', 'Ying Yang Twins', 'Soulja Boy', 'Lloyd', 'Sean Kingston', 'J. Holiday', 'Mike Jones']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,7145157,"['Young Money', 'Rick Ross', 'DJ Drama', 'Yo Gotti', 'Birdman', 'Ace Hood', 'Fabolous', 'T.I.', 'French Montana', 'Kid Ink', 'Plies', 'Jeezy', 'T-Pain', 'Wale', '2 Chainz', 'Waka Flocka Flame', 'Meek Mill', 'Tyga', 'Gucci Mane', 'Ty Dolla $ign']",Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88,7835557,"['Warren G', 'Westside Connection', 'Mack 10', 'Kurupt', 'Makaveli', 'Eazy-E', 'Too $hort', 'DJ Quik', 'Tha Eastsidaz', 'N.W.A.', 'Nate Dogg', 'Daz Dillinger', 'Bone Thugs-N-Harmony', 'The Game', 'Xzibit', 'Ice Cube', 'The Notorious B.I.G.', 'Suga Free', 'WC', 'Naughty By Nature']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,DJ Khaled,"['dance pop', 'hip hop', 'miami hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,7145157,"['Young Money', 'Rick Ross', 'DJ Drama', 'Yo Gotti', 'Birdman', 'Ace Hood', 'Fabolous', 'T.I.', 'French Montana', 'Kid Ink', 'Plies', 'Jeezy', 'T-Pain', 'Wale', '2 Chainz', 'Waka Flocka Flame', 'Meek Mill', 'Tyga', 'Gucci Mane', 'Ty Dolla $ign']",Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,5606059,"['DJ Drama', 'Ace Hood', 'Young Money', 'Jim Jones', 'Birdman', 'Fabolous', 'Yo Gotti', 'Curren$y', 'Jeezy', 'Wale', 'Bun B', 'Slim Thug', 'Juelz Santana', 'Lloyd Banks', '2 Chainz', 'Beanie Sigel', 'Young Buck', 'Young Dro', 'The Diplomats', 'Nipsey Hussle']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,2328307,"['Ying Yang Twins', 'David Banner', 'Trick Daddy', 'Chingy', 'Big Tymers', 'Mike Jones', 'Twista', 'Mystikal', 'Petey Pablo', 'Yung Joc', 'JUVENILE', 'Dem Franchize Boyz', 'Birdman', 'Lil Jon & The East Side Boyz', 'Young Buck', 'Young Money', 'Plies', 'Lil Scrappy', 'Gorilla Zoe', 'Fabolous']",T-Pain,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",81,3686634,"['Baby Bash', 'Young Money', 'Pretty Ricky', 'Trey Songz', 'Jeremih', 'Plies', 'Chingy', 'Mario', 'Bow Wow', 'The-Dream', 'Omarion', 'Fabolous', 'Pleasure P', 'New Boyz', 'Ying Yang Twins', 'Soulja Boy', 'Lloyd', 'Sean Kingston', 'J. Holiday', 'Mike Jones']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,2328307,"['Ying Yang Twins', 'David Banner', 'Trick Daddy', 'Chingy', 'Big Tymers', 'Mike Jones', 'Twista', 'Mystikal', 'Petey Pablo', 'Yung Joc', 'JUVENILE', 'Dem Franchize Boyz', 'Birdman', 'Lil Jon & The East Side Boyz', 'Young Buck', 'Young Money', 'Plies', 'Lil Scrappy', 'Gorilla Zoe', 'Fabolous']",Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88,7835557,"['Warren G', 'Westside Connection', 'Mack 10', 'Kurupt', 'Makaveli', 'Eazy-E', 'Too $hort', 'DJ Quik', 'Tha Eastsidaz', 'N.W.A.', 'Nate Dogg', 'Daz Dillinger', 'Bone Thugs-N-Harmony', 'The Game', 'Xzibit', 'Ice Cube', 'The Notorious B.I.G.', 'Suga Free', 'WC', 'Naughty By Nature']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,Ludacris,"['atl hip hop', 'dance pop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",80,2328307,"['Ying Yang Twins', 'David Banner', 'Trick Daddy', 'Chingy', 'Big Tymers', 'Mike Jones', 'Twista', 'Mystikal', 'Petey Pablo', 'Yung Joc', 'JUVENILE', 'Dem Franchize Boyz', 'Birdman', 'Lil Jon & The East Side Boyz', 'Young Buck', 'Young Money', 'Plies', 'Lil Scrappy', 'Gorilla Zoe', 'Fabolous']",Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,5606059,"['DJ Drama', 'Ace Hood', 'Young Money', 'Jim Jones', 'Birdman', 'Fabolous', 'Yo Gotti', 'Curren$y', 'Jeezy', 'Wale', 'Bun B', 'Slim Thug', 'Juelz Santana', 'Lloyd Banks', '2 Chainz', 'Beanie Sigel', 'Young Buck', 'Young Dro', 'The Diplomats', 'Nipsey Hussle']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,T-Pain,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",81,3686634,"['Baby Bash', 'Young Money', 'Pretty Ricky', 'Trey Songz', 'Jeremih', 'Plies', 'Chingy', 'Mario', 'Bow Wow', 'The-Dream', 'Omarion', 'Fabolous', 'Pleasure P', 'New Boyz', 'Ying Yang Twins', 'Soulja Boy', 'Lloyd', 'Sean Kingston', 'J. Holiday', 'Mike Jones']",Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88,7835557,"['Warren G', 'Westside Connection', 'Mack 10', 'Kurupt', 'Makaveli', 'Eazy-E', 'Too $hort', 'DJ Quik', 'Tha Eastsidaz', 'N.W.A.', 'Nate Dogg', 'Daz Dillinger', 'Bone Thugs-N-Harmony', 'The Game', 'Xzibit', 'Ice Cube', 'The Notorious B.I.G.', 'Suga Free', 'WC', 'Naughty By Nature']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,T-Pain,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",81,3686634,"['Baby Bash', 'Young Money', 'Pretty Ricky', 'Trey Songz', 'Jeremih', 'Plies', 'Chingy', 'Mario', 'Bow Wow', 'The-Dream', 'Omarion', 'Fabolous', 'Pleasure P', 'New Boyz', 'Ying Yang Twins', 'Soulja Boy', 'Lloyd', 'Sean Kingston', 'J. Holiday', 'Mike Jones']",Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,5606059,"['DJ Drama', 'Ace Hood', 'Young Money', 'Jim Jones', 'Birdman', 'Fabolous', 'Yo Gotti', 'Curren$y', 'Jeezy', 'Wale', 'Bun B', 'Slim Thug', 'Juelz Santana', 'Lloyd Banks', '2 Chainz', 'Beanie Sigel', 'Young Buck', 'Young Dro', 'The Diplomats', 'Nipsey Hussle']"
75FT1IPlCYCs5DAYbR9mjE,"All I Do Is Win (feat. T-Pain, Ludacris, Snoop Dogg & Rick Ross)",52,Snoop Dogg,"['g funk', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'west coast rap']",88,7835557,"['Warren G', 'Westside Connection', 'Mack 10', 'Kurupt', 'Makaveli', 'Eazy-E', 'Too $hort', 'DJ Quik', 'Tha Eastsidaz', 'N.W.A.', 'Nate Dogg', 'Daz Dillinger', 'Bone Thugs-N-Harmony', 'The Game', 'Xzibit', 'Ice Cube', 'The Notorious B.I.G.', 'Suga Free', 'WC', 'Naughty By Nature']",Rick Ross,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",82,5606059,"['DJ Drama', 'Ace Hood', 'Young Money', 'Jim Jones', 'Birdman', 'Fabolous', 'Yo Gotti', 'Curren$y', 'Jeezy', 'Wale', 'Bun B', 'Slim Thug', 'Juelz Santana', 'Lloyd Banks', '2 Chainz', 'Beanie Sigel', 'Young Buck', 'Young Dro', 'The Diplomats', 'Nipsey Hussle']"
5m5TRf7ggoguXtcXQGprN4,Written in the Stars (feat. Eric Turner),61,Tinie Tempah,"['dance pop', 'edm', 'grime', 'house', 'pop dance', 'pop rap', 'tropical house']",68,813797,"['Tinchy Stryder', 'Wretch 32', 'Chip', 'Devlin', 'Lethal Bizzle', 'Professor Green', 'N-Dubz', 'Jme', 'Kano', 'Example', 'Wiley', 'Giggs', 'Roll Deep', 'Skepta', 'Dappy', 'Plan B', 'Ironik', 'Dizzee Rascal', 'Rizzle Kicks', 'Ghetts']",Eric Turner,[],54,8484,"['Tom Hangs', 'Tim Berg', 'Leona Lewis', 'Olle Hedberg', 'Idol Allstars 2010', 'Alice Hagenbrant', 'Broken Door', 'Sean Banan', 'Nause', 'Linnea Henriksson', 'Minnah', 'Jack Back', 'Nicke Borg', 'Qulinez', 'Calle Kristiansson', 'Otto Knows', 'Loreen', 'Chuckie', 'NERVO', 'Brolle']"
